TweetID;Label;tweet
80622988856262657;2a;online chatroom is open! email tom@tomwillardtrading.com for free access - some we r watching - $DANG $YOKU $BBY $BIDU $NOK $BP $TOT $FE
80623908017020928;4;$SINA, $AAPL, $BIDU all are higher. You can participate our trading room http://t.co/SYJnWfu
80626358279094274;4;Is it time to buy back into #Chinese Tech Companies? $BIDU & $SOHU I feel a run coming on. Thoughts @jfahmy @JoeSaluzzi @StockTwits @WSJ
80633439354757120;2a;$BIDU one minute video entering a trade using Ichimoku  http://t.co/322Vz6q via @youtube
80633546523422721;4;Lots of leaders up so far today, $AAPL, $SWI, $SINA, $WYNN, $CMG, $BIDU, $PEET, $PCLN, $LULU, $CLB, $CRM, $MA, $SODA etc.
80633810252873728;4;$BIDU seems to be one of the strongest today so far.
80634050339012609;4;I believe we will rally the rest of the week.  Market is oversold right now.  $bidu has come in, watching it closely
80634395240824833;4;ERROR
80634905385635841;2b;ERROR
80635171136733184;4;ERROR
80635697580613633;4;Current holdings $SINA $BIDU $AAPL $LULU $MA
80637770187538432;2b;RT @gcoundou RT @gcoundou buying July 125 calls on $BIDU at 6.95 and July 120 at 8.7 Short covering BOOM!!
80637998512877568;2b;$BIDU short 123.86 running a .50 stop, looking for +1-2
80640524284997632;4;ERROR
80640550562312193;4;"chinese stocks on the charge; not because of the rate hike is it? $SINA $RENN $SOHU $YOKU $BIDU"
80645044142485504;2a;$SINA $BIDU update to earlier video- Ichimoku  1 minute video http://t.co/0MharEi via @youtube
80647913281306624;4;#Options Traders crazy busy today-- plenty of trading opportunites happening. Watch my show at cboetv.com at noon $rimm $F, $C, $bidu
80654577904533504;2a;Angela Miles reports on: $C, $BIDU, $F & in an interview with Tim Biggam: $RIMM, $AAPL & gold http://bit.ly/mPLruC
80658038360506369;2a;Renren: Pac Crest Starts At Buy, $11 Target - Tech Trader Daily - Barron's $RENN $BIDU $SOHU $SINA $YOKU $0700.HK http://bit.ly/j5ag59
80658265310105601;4;ERROR
80660809348415488;4;$BIDU $SINA $SOHU flagging on the 5min charts
80666336379940864;4;$BIDU covered 1/2 +.55
80675362492776448;2b;We said short Chinese stocks $SINA,$BIDU,$SOHO,$YOKU,$DANG before Chinese rate hike...buy after rate hike...Chinese stocks can bounce #fx
80677468415078401;4;I like $AAPL & $BIDU here. Stops below 200MA. $$
80687381891645440;4;ERROR
80687995602206720;2a;$BIDU Trade Idea: http://t.co/YoLWvdi
80689002935615488;4;RT @themotleyfool: As wary investors steer clear of some Chinese stocks, @market offers 4 reasons to stick with Baidu ($BIDU): http://mo ...
80694908117188612;4;ERROR
80697115361280000;2a;ERROR
80697185334861824;4;China plays $Bidu $Sina $Sohu $yoku up nicely but $DANG up the most just under 20% (Huge bounce )
80708594076614656;2a;did a video for premium members on $BIDU $SINA $SOHU $YOKU $DANG $DATE $RENN other day ( thought were getting way oversold ) @GeeMan_81
80709886400397312;4;ERROR
80709935675097088;4;ERROR
80715118601707520;4;$BIDU http://chart.ly/qwarbp9 Closed near hod will hold 1/2 over night. Acting well
80715549310582784;4;Lots of Chinese internet stocks finally starting to come up for air:  $SINA, $SOHU, $BIDU  etc.
80716131597434881;4;RT @LaMonicaBuzz: Bizarre. China CPI up big but not as much as feared. So China dotcoms surge? $BIDU, $SINA, $SOHU, $RENN each up more t ...
80717528694927360;4;ERROR
80718200890851328;4;$BIDU $LULU $SINA as well.
80725477727277056;4;ERROR
80728187230896128;2a;My $Bidu and $wynn orders didn't get filled today... I'll look at them again tomorrow
80731615210373120;4;$SOHU to Nasdaq 50 index next. $BIDU is in Nasdaq 100. So fund managers will likely to add $SOHU if they want Chinese exposure & clean.
80731953262903296;2b;a few a/h movers -- $REE $LO $SoHU $BIDU $PCLN  $AAPL down $SMG $JCP $CPO $AGQ $AVEO
80733039654731776;4;Just heading out but here is the a/h recap of movers til now - up $REE $LO $SoHU $BIDU $PCLN $AAPL down $SMG $JCP $CPO $AGQ $AVEO $ALTR
80734007985324032;0;@Clintoris73 I wouldn't concern yourself on $BIDU and $WYNN, you will probably get another shot at them assuming they were put spreads
80740082629357568;2a;ERROR
80763283916857344;4;7 out of 8 winners in our stock picks #Tuesday, including $AMZN $BIDU $DANG $FSLR $RIMM and more, read the recap: http://ht.ly/5hRtb #mkts
80770372928155649;2b;$BIDU +ve MACD divergence, stochastics leaves lots of room for uspide move, big MA resistance overhead though.. http://t.co/QwjlEne #WORDEN
80773182772097024;4;Trade: CALENDAR on $BIDU:  1 JUN11 125 / -1 JUL11 125 CALLS 4.19 http://bit.ly/kgHDsS
80792502445146112;4;Chinese Internet Stocks Rebound Sharply ($BIDU, $SINA, $RENN, $YOKU, $SOHU, $DANG, $SNDA, $NQ, $QIHU, $PWRD) http://wibi.us/iXmXvj
80802642917466112;2b;I've been interested in $NFLX for a while now, $FOSL also hanging tough.  Not really concerned with $BIDU as it seems to be forming new base
80826079400574976;2a;ERROR
80831085470167040;2a;"Commented on: ""The Great Transparency Wall of China, Part II"" http://seekingalpha.com/a/5vyu $CEU $HOGS $SNOFF.PK $TZOO $BIDU $SOHU $DEER"
80839797287026688;4;@gtotoy looks like $BIDU wants to go .time will tell
80851201540886528;4;Chinese Internet stocks bounce back sharply http://bit.ly/kKvC52  $NQ $YOKU $SOHU $SINA $BIDU
80868205421268992;4;ERROR
80996399864496129;4;ERROR
80997072651825152;2b;Long $BIDU 122.52, moving stops up as it goes.
80999471986642945;0;$BIDU $PUT is the plan for this red day drop
81000577726812160;2b;ERROR
81005545120731137;2b;Out $BIDU +.58, will look to re-enter lower.
81015088357703680;2a;@TraderFlorida Still holding $BIDU? Thanks
81016977996517377;4;ERROR
81017907143901184;2a;"@TraderFlorida thats what I figured re $BIDU.. didnt see a ""sold"" note from you so was wondering. Slowly learning your trick LOL. thx buddy"
81025511719043074;2b;China riots and weak markets are taking yesterdays gains From $BIDU $SINA $YOKU and $DANG $PUT BIDU to 116-118 today?
81036772586434560;0;hedge funds shorting $BIDU, at 12:28 pm Heavy vol spike down could we see 116 for $BIDU CNBC market's heading for another finacial crisis
81046146792947712;2a;China: How Its World Role Will Evolve http://seekingalpha.com/a/5w7q $BIDU $EWH $EWZ $FXI
81050793653964800;4;$BIDU Long 120.20 ( hold )
81050869860270080;2b;ERROR
81051955736215552;2b;ERROR
81076913032015873;2a;ERROR
81077869547229187;2a;$BIDU bu bu bu bu bu butt...
81089017617203200;0;Closed out $BIDU $PUTS @ 30.79% profit. Have sites set on 116 for tomorrow
81091270507905025;4;Good opportunity to go long $BIDU w/ a stop at 116...
81092560197664769;4;long the Euro $FXE as of today, long $BIDU after the sell-off. we'll see where tomorrow takes us
81103457439842305;2a;ERROR
81111474491244545;2a;"Support?  How Did That Work Out? --&gt; http://goo.gl/oPDRQ $SPY $IWM $QQQ $BIDU $IBB $DIA $ES_F"
81111837793456128;2a;"RT @SPYder_Crusher - Support? How Did That Work Out? --&gt; http://brokerz.com/_Ps8D/ $SPY $IWM $QQQ $BIDU $IBB $DIA $ES_F"
81112389793218561;2a;"RT @SPYder_Crusher: Support?  How Did That Work Out? --&gt; http://goo.gl/oPDRQ $SPY $IWM $QQQ $BIDU $IBB $DIA $ES_F"
81116567466803201;0;Overvalued Investments to Sell or Sell Short http://seekingalpha.com/a/5w9y $AMZN $BIDU $BXP $CMG $CRM $DDS $GMCR $IWM $LNKD $LULU $NFLX
81150473339547648;0;RT @CNBCtopStories: Bets Against China Grow as Shares Hit Again http://bit.ly/iVfM8Q  $.SPX $BIDU $CHBT $EDU $RENN $SOHU #TorontoStockEx ...
81157900822773760;0;"$euters: ""Bets against China grow as shares hit again"" http://stk.ly/jujY4W  &gt; $FXI $TAO $BIDU $SOHU $SINA $RENN"
81159425192230912;0;"WSJ: ""Bubble Worries Hit Tech Firms Based in China"" http://stk.ly/j7lCSJ &gt; $RENN $SOHU $BIDU $YOKU $CQQQ $CHIB $FXI"
81161540690120704;0;"$FXI : WSJ: &quot;Bubble Worries Hit Tech Firms Based in China&quot; http://stk.ly/j7lCSJ &gt; $RENN $SOHU $BIDU $YOK http://bit.ly/kavyER"
81162621625188352;0;Chinese Internet Stocks Plunged On Risk Off Trade ($BIDU, $SINA, $RENN, $YOKU, $SOHU, $DANG, $SNDA, $QIHU, $PWRD) http://wibi.us/ljA8UA
81203425307672576;2b;RT @breakoutrader: $BIDU, the $115 is acting like a magnet and if that does not hold we will see $110 http://cha... http://bit.ly/mxFnkF
81203426658230272;4;RT @breakoutrader: Trade The Breakout with $AMZN, $BIDU, $COH & $CTXS! http://fb.me/ZA9nI4eS http://bit.ly/m7QTGq
81226418863865856;0;The Chinese Internet stocks have been moving significantly lower. Fraudulent practices told us this would happen. $SINA $BIDU $YOKU etc
81226572807421952;2a;Hope you were on the right side of those trades like I was...  $SINA $BIDU $YOKU
81228542259642368;0;RT @StockTwits: No Shortage of Bearish Setups on Chartly | http://chart.ly/streams/bearish Collectively, They Tell the Tale $BIDU $AMZN  ...
81235094542630912;0;future is now negative and i like it! hoping for more lows and washout move especially on $SINA $BIDU and retail stocks
81255166212448256;4;ERROR
81296345050259456;0;Tencent doesn't have nearly the same volatility as $SINA & $BIDU. Makes me wonder if the Nasdaq brings a special crowd of pump & dump folk.
81348940242493440;4;$AONE showed rel strength yesterday - others to watch - $MET $BIDU $MGM $MS $RIMM $MPEL $RIG
81353945276088320;4;$BIDU could get a very nice bounce over next few days.....good support at 200 DMA.  I think it can bounce 10%. Stop just under 200 DMA
81354110384881664;4;$SINA http://chart.ly/t3gfcim Nice bounce - along with $BIDU nibbled a few long for a trade only
81356185554534402;4;A few beaten down leaders up in the early going: $AAPL, $BIDU, $SINA, $SOHU etc.
81357225418964993;4;$BIDU $SINA working well for some nice crumbs
81360061942857730;4;ERROR
81361282355310592;4;$SINA $BIDU back in for trade only (have to be fast and use tight stops)
81361471384199170;4;$BIDU $SINA $SOHU holding their gaps. Finding support at morning lows
81363354580553728;4;RT @RR_CM: $BIDU $SINA $NTES $YOKU $DANG $RENN I can see 10% to 30% moves to upside in all these Chinese stocks over the next week on sh ...
81375274293403649;0;ERROR
81376792333664256;2b;ERROR
81425786682343424;0;@howardlindzon $BIDU has been weak since it failed at 150 after earnings. $GMCR still not showing any kinks in the armor
81428392397897729;2b;$CSCO,$HPQ getting some love today....then $AAPL,$GOOG,$NFLX,$BIDU....only on valuation..@vcutrader good call buddy
81431147564896256;2a;Anyone want to buy $BIDU near key area, alert went off (not me though!)
81431924802977792;2b;$PCLN, $NFLX getting killed. $AMZN $BIDU $GOOG. $AAPL, $JPM, everything else gettiing whacked good.
81432095712489472;2b;$BIDU 109.19 gap fill in play
81432371097899008;4;If you shorted $OPEN and $BIDU based on calls from earlier, don't be greedy. Book some gains!
81432396267925504;4;$AAPL & $BIDU looking ripe for a bounce here......tight stops on both
81432882274512896;2a;next thing we'll hear that $BIDU was a fraud are there any non fraud China stocks?
81434607408529408;4;mkt bouncing ehre.. watch HIGH BETAS as market tells $SINA $BIDU $AAPL $NFLX $AMZN
81436902053511168;4;think we're getting close to the BILE phase of the selloff?......buying more $BIDU and $APPL
81437768022114304;0;Covering shorts on $DECK $APKT $WLT $BIDU $AMZN ahead of quad witching tomorrow
81445166875017217;2a;pelling off 1/2 $BIDU and $AAPL  +2 and +4 resp
81446642804469760;0;out of all $AAPL and $BIDU.......next
81452659575500800;0;"All high beta stocks down big $pcln $nflx $sina $bidu etc. Risk off and money into ""safe"" stocks"
81506538300260352;0;Chinese Internet Stocks Tumbled Despite Youko Upgrade ($BIDU, $SINA, $RENN, $YOKU, $SOHU, $DANG, $SNDA, $QIHU, $PWRD) http://wibi.us/iHH3DT
81524576462446594;2a;RT @FibLine: RT @ChartMoMo $VXX failed at break above the channel. With $SPX on support bulls look good tomorrow. $GS $BIDU http://chart ...
81532670164742144;2a;showtime for this one ---  $BIDU http://chart.ly/k7f2od9
81534102049800192;2a;$BIDU also ugly falls into the gap, I'm gone
81534412474433536;0;RT @FibLine: $BIDU folded up like a used rubber. WTF.
81534981817638912;2a;July short put sells $AAPL 305/310 $GOOG 470/475 $BIDU 95/100 $AMZN 160/165 $CMG 230/240 $ISRG 300/310 - half of those could be gone soon
81540546409144321;0;ERROR
81566704676769792;4;ERROR
81573361393745921;0;ERROR
81576263424282624;2b;Anyone else overlay the $SINA and $BIDU minute charts for today? Eerily parallel in the respective price ranges.
81702416357138434;0;$BIDU 4 timeframes analysis, has it hit bottom?  http://skit.ch/btdh
81711350228844544;4;$bidu purchase of qunar travel-search just in time for bounce up from 200 dma
81713392133484544;4;Premarket Gainers: $ZRAN $NCT $HRBN $SPRD $NBG $DANG $YOKU $BBVA $PRMW $CTIC $STD $RENN $TEF $NOK $ING $BJ $DB $ALU $DRYS $BIDU $SNY
81713590884765696;4;looking at $AAPL $BIDU $MA $ZAGG $CROX FOSL $VXX $VMW $RL
81727130920173568;0;ERROR
81727694311669761;4;ERROR
81727698770202625;4;ERROR
81728100395778048;4;ERROR
81729353179860992;0;getting ready to  buy some $bidu JUL puts on bounce
81730267877867520;2a;@FreakingAnnoyed May add more $BIDU, $NFLX to Trad IRA ...watching them :)
81735852388139008;0;Huge surge in vol (10K+) on $BIDU Jul 16 '11 $85 Put. Looks crazy, but given the slamming of Chinese internets, worth speculating. #120trade
81736489968484352;4;ERROR
81737048402309120;0;my $bidu puts acting nicely...i may just scalp on out and go home
81737879243591680;4;ERROR
81739501201920000;0;"biggest dollar-weighted put activity in HA-100 &gt;&gt;&gt; $RIMM, $AAPL, $GOOG, $BIDU, $QCOM, $AMZN & $JPM"
81740386795655170;4;ERROR
81740439690018816;0;"RT @HamzeiAnalytics: biggest dollar-weighted put activity in HA-100 &gt;&gt;&gt; $RIMM, $AAPL, $GOOG, $BIDU, $QCOM, $AMZN & $JPM"
81742638218362880;2b;ERROR
81750235721908224;2b;$SINA $BIDU adding here
81757248241664000;0;ERROR
81760033653800962;2b;ERROR
81768794468524032;2a;$BIDU playing out well for  a trade only
81773710603862017;2b;@FreakingAnnoyed I think even selling in $BIDU and $NFLX overdone as well ...ppl just panicking...again. Fine, flush them out :)
81775713501454336;0;A lot of stocks near key areas. 50 $POT, 115 $BIDU, 79 $XOM, 325/320 $AAPL
81778699480993792;2b;@lawtigergmu I need $AAPL above 320, $BIDU below 120, $NFLX below 250
81806209908355072;0;ERROR
81839460966346752;2a;Random Technical Analysis June 17, 2011 $TPX, $BIDU: I will have analysis up tonight on the following stocks at ... http://bit.ly/k6Dew5
81947212799672320;2b;@derekhernquist any thought on $BIDU and $AAPL next week? is this lotto ticket for call? :)
81960457023406080;2b;ERROR
82047961135202304;4;sold $APKT, picked up a littl $NFLX, heavy cash long $NFLX $FOSL $BIDU
82062114440757250;4;ERROR
82071343633403904;4;ERROR
82113207069712384;2b;Stocks End Mixed For The Week On Greek Bailout Hopes ($AAPL, $BAC, $BIDU, $C, $GOOG, $JCP, $MCO, $P, $RIMM) http://wibi.us/lfGL7
82207570995060736;0;RT @CoderTrader Towards the end of rallies, leaders stop leading $AMZN $AAPL $PCLN $BIDU and the crap stocks take over $YOKU $SINA $SOHU
82224434219458560;4;holding horz support, for now. will be on my list for next week ---  $BIDU http://chart.ly/vt2idog
82395109890600960;2a;Next week will be very interesting. What happens to $SPY, $QQQ, $AAPL, $AON, $TXN, $EMC, $BIDU, $FCS?
82433795663470592;2b;@Dxprt sorry buddy. didnt see this mention til just now. $SINA lost its 200 day Fri $BIDU held it. I think u can buy $BIDU here for a trade
82539743048515584;2a;ERROR
82609677254402048;4;$BIDU : For tomorrow, RBS (Royal Bank of Scotland) upgrading $BIDU. Not too excited as it goes to hold from sell and tgt to $117, yawnnnn!
82652450024194048;2b;Just notice $SINA is actually -60 points in about two weeks. Guess buy and hold is dead? #tellmesomethingidontknow $$ $BIDU $YOKU
82653040456376321;0;ERROR
82666595930996736;4;$BIDU is it time to buy now or wait $98 see the chart http://chart.ly/h858fya
82672945566191616;0;ERROR
82678235346911232;4;Stocks that are under my radar this week $USAP, $RITT, $SODA, $FDX, $RENN, $CLF, $TX, $YOKU, $BIDU, $GS, and finally $AAPL
82684106223255552;4;$BIDU : Put my balls in a leather poach and went all in BIDU 115. 7.30, yes over the weekend with manic holding strong http://bit.ly/mvvYWb
82684121318563840;4;$BIDU : to the moon with $BIDU sounds like to me :) you been loving the china plays mang $$$$ http://bit.ly/mgJ4IC
82701167938899968;2a;ERROR
82784616762720256;4;ERROR
82809008909590528;4;$BIDU http://chart.ly/ejwl9bu Holding support / 200 day
82809182310506496;2b;ERROR
82809205928628224;2b;...and a few beaten down past leaders like  $BIDU, $CMG, $AMZN, $PPO, $MA trying to resurrect themselves.
82811302036246528;4;$BIDU worth a look breaking short term R at 119.4
82812747481493505;2a;13 Holdings of Robert Karr's Joho Capital http://seekingalpha.com/a/5wpj $BIDU $EDU $EL $GOOG $HMIN $KH $KT $MR $NVDA $RDA $SVN $XRS $YHOO
82820960901791744;2a;$RENN running off the pullback - $AGU on watch - $SWKS $MRVL $APWR $BIDU $PCX
82821905190625280;4;ERROR
82823900412657664;4;ERROR
82824169955401728;4;$BIDU my call last night was not that bad http://t.co/QagmvbG I am also seeing $AAPL as next wonderful call stay connected
82825047424774144;4;ERROR
82835366146613248;0;10 Strong Sells: Screening for Overvalued Stocks to Short  http://seekingalpha.com/a/5wqa $BIDU $CRM $ENER $ESLR $IMGN $JNJ $LNKD $MELI
82840485655359488;4;ERROR
82845269623975936;0;I wish I was a chinese national so I could just copy foreign companies ideas  and sell it to americans $BIDU $DANG $YOKU
82849775355035650;4;$BIDU holding sup well good R/R spot.  http://fsc.bz/Evu #WORDEN
82852525996384256;4;ERROR
82859002182119424;2a;ERROR
82860498391019520;0;ERROR
82870646115274752;4;A Strategy Based on Time, Not Timing http://seekingalpha.com/a/5wri $BIDU $GMCR $SODA
82870888181149698;4;$BIDU looking like some nice support above 200dma
82878183455727617;2b;ERROR
82882709566918657;2a;$BIDU covered short 118.8 for +.50 seems like we might be turning a bit
82886080214466560;2a;RT @TraderDR: Got rid of the rest of $FFIV, only remaining positions are $ISRG, $CMG, $AMZN, $BIDU and a short call spread of $GOOG
82893851953598464;2a;Renren: Here Comes Q1, After 50%-Off Sale - Tech Trader Daily - Barron's $YOKU $RENN $GOOG $SINA $SOHU $NTES $BIDU http://bit.ly/maYQ1p
82897715163439104;2a;ERROR
82900274678738944;4;ERROR
82910034828328960;4;$bidu holding 200ma how solid will it be......tomorrow?
82936598727102464;4;RENN Rises: Sees Q2 Revenue $29M to $30M - Tech Trader Daily - Barron's $RENN $BIDU $SINA $SOHU $GOOG $YOKU http://bit.ly/m84mar
82941660299935744;4;RT @MadMoneyOnCNBC: Lightning Round: SandRidge Energy, Ford, Baidu and More... http://bit.ly/jwY8nL  $BIDU $F $GOOG $HRBN $PKX $SD $SLV  ...
82965684870582273;2b;@BUDDIEE18 we been tweeting for weeks now i.e. Game over $SNOFF....US stocks are more safer then playing Chinese stocks except $BIDU.#FX,
82968886898724864;0;RT @SeekingAlpha: 5 Tech Stocks for Investors to Avoid http://seekingalpha.com/a/5wsw $BIDU $CRM $LNKD $P $TZOO
82998318493470724;4;If you want 2 have ONE Chinese stock, buy $bidu!
83042150257934336;4;@techinsidr what's wrong with $SINA? Even $BIDU and $SOHU were up yesterday:-)
83115339906420736;2b;ERROR
83142196378869760;2b;ERROR
83168008071159808;2a;$CMG, $LULU, $PCLN, $CLB, $FOSL, $BIDU, $TPX, $PNRA, $AGP etc out to an early start so far.
83172560744873984;4;Meanwhile, other leading China dot-com ADRs are on fire today. $BIDU, $SINA, $SOHU, $NTES, $QIHU all up pretty sharply in early trade.
83174317155819520;4;$CROX sold rest of this one for nice profit (just too slow for me) bought more $BIDU instead (a fast mover)
83176285626572801;4;ERROR
83181384562262017;0;adding to $BIDU short. trimming some more $CCL about flat on it now.
83189549727088640;2a;$PCLN, $NFLX, $AAPL, $CMG squeezing today the shorts and some of them I commented on a few days go including $BIDU
83200248645820416;2a;3 Buys and 1 Sell From Driehaus Capital Management's Richard Driehaus http://seekingalpha.com/a/5ww0 $BEXP $BIDU $CHKP $CRUS $IPGP $NLY
83204440324186112;4;ERROR
83220688491642880;4;Featured leaders at midday: $BIDU up 6.1%, $JVA up 5.3%, $LULU up 4.9%, $HS up 4.4%, $PCLN up 5.2%, $LCAPA up 4.9%, $SOHU up 5% & many more
83224384889831424;4;Top Stock Point Gainers Today - $PCLN - $AAPL - $SINA - $NFLX - $GOOG - $BIDU - $AMZN - $CF - $LULU - #stockstobuy #stocks
83245379600130048;4;$LULU $SINU $EXPE $BIDU all winners today :)
83245773399142401;4;wow $BIDU is rocking, long $BIDU $NFLX $FOSL, good day
83246328968249344;4;Why Are SINA Shares On Fire? http://wll.st/lvFOAc $$ #mkt #stocks #investing #trading $SINA $BIDU $SOHU
83250281864896512;4;$SINA $MA $BIDU $MA $AMZN will sell 1/2 hold rest
83251264225419264;4;RT @TraderFlorida: $SINA $MA $BIDU $MA $AMZN will sell 1/2 hold rest
83252848149794818;4;$BIDU ripping.  Yesterday I thought it could get a big bounce off 200 DMA.....but not this much in one day.
83253760327032832;4;RT @agenius83: Wow..What a bounce on leaders/movers TODAY.. $AAPL $AMZN $PCLN $GOOG $CMG $FFIV $NFLX $SINA $BIDU & $LULU
83253913138118657;4;Enjoy it while it lasts RT @agenius83 Wow..What a bounce on leaders/movers TODAY: $AAPL $AMZN $PCLN $GOOG $CMG $FFIV $NFLX $SINA $BIDU $LULU
83254357990191104;4;China's Revengg in progress. $SINA $SOHU $BIDU
83255250802323456;4;RT @fortune8: China's Revengg in progress. $SINA $SOHU $BIDU
83258006829137920;4;Leaderboard as of 3:46 pm ET: $BIDU +7.5%, $JVA +6%, $PCLN +6%, $LCAPA +5.9%, $SOHU +5.8%, $LULU +5.1%, $SOLR +4.5%, $PPO +5% & more.
83260258658693120;2b;ERROR
83264133130240000;4;In all the hoopla over the rebound in $AAPL and $NFLX  ...$BIDU had a fantastic day, better than both of them :)
83264971949080576;4;George Soros' Best Performing Top Buys http://seekingalpha.com/a/5wy8 $AGRO $VC $CHTR $ITUB $HCA $WNC $BIDU $BEAV $NBL $FOE $WFC $CVS $C
83265976124186624;4;George Soros' Best Performing Top Buys http://seekingalpha.com/a/5wy8 $AGRO $AMZN $BEAV $BIDU $C $CHTR $CVS $DHR $ESRX $FOE $GILD $HCA
83267731855654913;4;Stock picks recap for Tuesday, huge #money made with $ORLY $DLTR $JAZZ $SOHU $BIDU: http://ht.ly/5nbcF #mkts #stocks #daytrading
83277439471591424;2b;The Rubber Band Snapped http://stk.ly/mjIlCt via @StevenPlace  $SINA $BIDU $PCLN $XLU $XLP $PLCM $VHC
83282100639367168;4;Leading Watchlist Gainers - Value Stocks: $TNH $TUP $GES Growth Stocks: $JOBS $BIDU $ MELI MOMO Stocks: $CF $ELN $DV $$
83304003106111488;2a;$BIDU we did not only predicted right and it closed where we thought price will have some rest but we got a good trade  http://t.co/QagmvbG
83306970643316736;4;"Stocks Rallied; NASDAQ Positive For The Year ($AA, $AAPL, $BBY, $BIDU, $CVX, $DD, $NEM, $SIRI, $TOL, $TXN, $WAG, $WFM) http://wibi.us/iJXHtW"
83308289080832000;2b;"""@jimcramer: @jmm51177 I do not like Chinese stocks except $BIDU!"" Yeah baby!... avg.cost $102 keep up the good words Jim"
83310774352748544;2b;ERROR
83315696691453952;4;ERROR
83334129902555136;4;"Chinese Internet Stocks Surge; Risk Appetite Returns ($BIDU, $SINA, $RENN, $YOKU, $SOHU) http://wibi.us/l3eWvR"
83339178691133440;2b;ERROR
83342405314674688;2a;@TraderFlorida are you a buyer/adder here on $NFLX?  I am holding some $NFLX along with $FOSL (since 92) and $BIDU (since 105)
83365822919225345;4;Waiting for next Call Option buys $CF (JULY 145 @ 3.10), $APKT (JULY 65 @ 1.60 ), $BIDU (JULY 125 @ 3.10), $LULU (JULY 100 @ 2.95)
83393727728599040;2a;$BIDU What a play off that 200MA congrats to those who rode her :) http://fsc.bz/F0K #WORDEN
83482945188409344;4;Cramer's Lightning Round - EMC: Awful Chart, Good Stock (6/21/11) http://seekingalpha.com/a/5x04 $EMC $ENR $MAKO $BIDU $DE $MON $BITA $FNSR
83484759749173248;2b;@dadams007 $bidu quietly was on a worse down slope than $aapl own that as well. Making more $ on those selling puts then closing out lk yest
83490613131091968;4;RT @SeekingAlpha - Cramer\'s Lightning Round - EMC: Awful Chart, Good Stock (6/21/11) http://brokerz.com/_iPTD/ $BIDU $BITA $CREE $DE...
83496644653494272;4;ERROR
83498167907262464;4;ERROR
83501673124855808;4;RT @SeekingAlpha: Cramer's Lightning Round - EMC: Awful Chart, Good Stock (6/21/11) http://seekingalpha.com/a/5x04 $BIDU $BITA $CREE $DE ...
83507267818881025;2b;@jdells06 Not sure if it was worse with $BIDU .....but I'm still ahead for the year with $BIDU, can't say that with $AAPL
83513798228574209;4;RT @StockTweecker: Top Tweecks so far this morning $FCSC $YHOO $FDX $FFN $RNN $ACHN $NWS $BIDU $NWL $UPS $CMCSA $DIS
83514434366091264;4;@jqirish Actually i think $BIDU has financials that are more like U.S. financials than any other in China.  Even if same auditors .
83520265732108288;2a;RT @BloombergNow: Yahoo Bet on Alibaba Highlights Risk in China http://bloom.bg/lDFKcW $1111L $1146L $1221L $AGVO $BIDU $EDU $SINA $YHOO
83532915606171649;4;ERROR
83534065852096512;0;ERROR
83534181229002752;0;$BIDU 124.93 $SINA 88.58 sell off
83534224027684866;4;$BIDU stopped on last of swing +3.10
83535704147234816;2a;building $BIDU position
83538383997124609;2b;I've lost all faith in $SINA,short from 90. Would not be surprised to see 80 by Friday. I want to be long $SINA $BIDU again but too risky $$
83539174485004289;2b;$BIDU looking a little better, wont add any more here. just sitting in my position at the moment
83539520972263424;2a;will take some $BIDU off at 126 area
83540523821957120;4;Asked $SOHU to the ball, long 68.70, while eyeing her brother and sister $SINA $BIDU
83542915888062464;4;$BIDU, $AAPL seem trading right where we thought will be the top, don't get surprised share with us your great ideas http://t.co/T14Iyju
83547473498476544;4;After nice move in $BIDU bought some $SINA off of morning base.
83550353383112704;0;Morning Movers Down - $SINA $BIDU $PTP $FSII $ADBE $KBW $SEED $BXC
83550625287249921;4;$BIDU has a soft resistance at 127.3 area, and close above there signals bullish trade, if not we add our short candidat http://t.co/T14Iyju
83564627329429504;4;ERROR
83566255277223936;4;Set limit buy orders or call spreads in $BIDU and $SINA here... with tight mental stop if the order gets filled
83566716482883584;2a;RT @TraderFlorida: $BIDU http://chart.ly/ti4xugl Also added to this China stock on slight pull back.
83567539187232768;2a;RT @ppearlman: anyone hav good links for this story? RT @OptionAlarm Brokers raising margin requirements on Chinese stocks.  $SINA $BIDU
83567878506430464;0;We think both $BIDU and $AAPL under pressure and may give up yesterday's gain. We noted both a few days ago and traded where we thought top
83582959038365696;2a;RT @StockTweecker: Top Tweeck Now $ZAGG $FDX $SPY $GS $AAPL $JPM $BIDU $MSFT $SPX $ES_F $YRCW $FCSC $BAC
83596419008692226;4;RT @TraderFlorida: $BIDU added additional shares here long as well as $SINA
83599341461311489;2a;@TraderFlorida You plan to hold $BIDU overnight? What will make you exit the trade?
83600551006310402;2a;$bidu wants 135.........use stops
83610024823373824;0;$ES lower, market is mixed  a bit lower and dragging some big caps with it. $AAPL $BIDU $LULU $TIF
83613266122784768;2a;ERROR
83616998097043456;2a;@TraderFlorida you going to hold $lulu,$gmcr,$bidu overnight
83618672056336384;2a;@TraderFlorida I'm playong with house money on $LULU AND $BIDU
83623613030342656;4;RENN: JP Morgan Says Hold, Growth Discounted - Tech Trader Daily - Barron's $RENN $BIDU $0700.HK $CTRP $SINA $SOHU http://bit.ly/iQKWX5
